Date,Adj. Close,HL_PCT,PCT_change,Adj. Volume
1990-06-01,7.75,5.677419354838703,-5.372405372405367,459000.0
1990-06-04,7.81,0.8322663252240767,-0.8253968253968303,124800.0
1990-06-05,7.94,2.3299748110831184,1.6645326504481535,692400.0
1990-06-06,8.125,0.7999999999999939,4.033290653008968,284400.0
1990-06-07,7.94,3.1486146095717773,-3.052503052503042,276800.0
1990-06-08,7.875,2.3492063492063555,-2.295285359801495,268400.0
1990-06-11,7.81,0.0,0.0,158000.0
1990-06-12,8.19,0.0,3.999999999999994,804400.0
1990-06-13,8.125,1.5384615384615385,1.5625,467200.0
1990-06-14,8.375,1.4925373134328357,3.076923076923077,762800.0
1990-06-15,8.56,0.0,3.0084235860409145,341200.0
1990-06-18,8.19,4.51770451770453,-3.647058823529418,220400.0
1990-06-19,8.125,1.5384615384615385,0.8064516129032195,75000.0
1990-06-20,7.75,5.677419354838703,-4.615384615384616,864400.0
1990-06-21,7.94,1.5113350125944598,2.4516129032258114,317000.0
1990-06-22,8.125,3.8769230769230707,-1.5151515151515151,356200.0
1990-06-25,8.0,2.374999999999994,-0.7444168734491377,517600.0
1990-06-26,8.0,1.5625,0.0,268800.0
1990-06-27,8.5,0.0,4.615384615384616,298600.0
1990-06-28,9.375,0.693333333333328,7.8826237054085215,1008400.0
1990-06-29,10.06,0.6461232604373708,7.306666666666672,1489800.0
1990-07-02,10.44,2.3946360153256707,5.030181086519115,1004200.0
1990-07-03,10.5,0.5714285714285762,0.5747126436781657,824000.0
1990-07-05,10.375,0.6265060240963807,-0.6226053639846696,246400.0
1990-07-06,10.125,2.4691358024691357,-1.2195121951219512,285600.0
1990-07-09,9.875,3.79746835443038,-3.6585365853658534,419200.0
1990-07-10,9.69,2.579979360165119,-1.8734177215189922,730400.0
1990-07-11,9.44,3.283898305084751,-2.579979360165119,1302800.0
1990-07-12,9.875,3.189873417721514,3.9473684210526314,1470000.0
1990-07-13,9.44,6.567796610169502,-5.600000000000005,844200.0
1990-07-16,9.06,5.518763796909492,-5.230125523012552,1308600.0
1990-07-17,9.375,1.9733333333333387,2.0130576713819424,1009200.0
1990-07-18,9.44,1.2711864406779767,-0.6315789473684263,760400.0
1990-07-19,9.375,0.0,0.6981740064446778,537400.0
1990-07-20,9.56,3.9748953974895294,1.9733333333333387,1480200.0
1990-07-23,8.5,10.294117647058822,-8.700322234156825,1360400.0
1990-07-24,8.125,6.953846153846148,-5.797101449275362,616400.0
1990-07-25,8.375,0.7761194029850687,3.076923076923077,566800.0
1990-07-26,8.06,3.908188585607934,-3.0084235860409145,427400.0
1990-07-27,7.875,3.1746031746031744,-3.076923076923077,130800.0
1990-07-30,8.06,1.612903225806439,4.000000000000006,276800.0
1990-07-31,8.06,2.3573200992555767,-1.5873015873015754,357800.0
1990-08-01,7.56,7.473544973544979,-6.20347394540944,527600.0
1990-08-02,7.125,4.421052631578952,-1.7241379310344827,557400.0
1990-08-03,6.5,9.615384615384617,-8.771929824561402,1238400.0
1990-08-06,5.875,9.617021276595752,-8.773291925465845,1465000.0
1990-08-07,5.94,5.218855218855212,-3.0204081632652997,908200.0
1990-08-08,5.875,4.25531914893617,-3.0528052805280463,680600.0
1990-08-09,6.56,3.8109756097560976,9.333333333333327,795400.0
1990-08-10,6.56,0.9908536585365915,-0.9811320754717041,222000.0
1990-08-13,6.25,3.0400000000000063,-1.9607843137254901,689600.0
1990-08-14,6.375,4.941176470588241,2.9886914378029017,461400.0
1990-08-15,6.19,5.008077544426488,-3.881987577639751,309800.0
1990-08-16,5.875,5.361702127659581,-5.0888529886914435,241800.0
1990-08-17,5.56,4.496402877697842,-3.304347826086963,265200.0
1990-08-20,5.5,5.636363636363629,-4.3478260869565215,201800.0
1990-08-21,5.375,3.441860465116272,-2.272727272727273,236400.0
1990-08-22,5.31,4.708097928436912,-3.4545454545454617,229800.0
1990-08-23,5.0,5.0,-1.1857707509881346,611600.0
1990-08-24,5.31,2.448210922787209,3.6097560975609677,417800.0
1990-08-27,6.0,0.0,9.090909090909092,867600.0
1990-08-28,6.25,0.0,5.218855218855212,404200.0
1990-08-29,6.19,2.9886914378029017,-0.9599999999999936,169200.0
1990-08-30,5.94,5.218855218855212,-4.038772213247173,342800.0
1990-08-31,5.94,1.0101010101010035,0.0,172800.0
1990-09-04,6.0,0.0,3.27022375215147,316200.0
1990-09-05,5.94,2.020202020202007,-0.9999999999999934,134600.0
1990-09-06,5.75,3.304347826086963,-2.127659574468085,904800.0
1990-09-07,5.75,2.1739130434782608,0.0,80800.0
1990-09-10,5.81,3.27022375215147,-3.166666666666673,607200.0
1990-09-11,5.81,0.0,1.0434782608695583,94200.0
1990-09-12,5.875,0.0,1.118760757314981,26600.0
1990-09-13,5.625,5.600000000000007,-5.30303030303031,333000.0
1990-09-14,5.44,2.205882352941162,-2.15827338129495,261000.0
1990-09-17,5.56,2.338129496402892,3.441860465116272,144600.0
1990-09-18,5.56,1.169064748201446,2.205882352941162,138600.0
1990-09-19,5.75,0.0,1.054481546572928,162800.0
1990-09-20,5.625,3.288888888888882,-3.1841652323579965,440000.0
1990-09-21,5.44,2.205882352941162,-1.090909090909084,259400.0
1990-09-24,5.31,3.5781544256120603,-3.4545454545454617,405800.0
1990-09-25,5.375,2.3255813953488373,0.0,211000.0
1990-09-26,5.19,5.973025048169549,-5.636363636363629,557200.0
1990-09-27,4.94,8.805668016194323,-5.904761904761897,274000.0
1990-09-28,4.94,1.214574898785417,-1.1999999999999922,345600.0
1990-10-01,4.75,6.526315789473676,-5.0,152400.0
1990-10-02,4.25,13.176470588235285,-10.526315789473683,947400.0
1990-10-03,4.5,6.88888888888888,7.3985680190930685,421200.0
1990-10-04,4.625,1.4054054054054137,4.166666666666657,159600.0
1990-10-05,5.0,3.8000000000000074,12.612612612612603,326000.0
1990-10-08,5.06,3.7549407114624587,-1.2682926829268368,62400.0
1990-10-09,5.0,2.5,-1.1857707509881346,348800.0
1990-10-10,5.0,2.5,0.0,138000.0
1990-10-11,4.94,2.429149797570834,-1.1999999999999922,212800.0
1990-10-12,4.875,2.564102564102564,-1.3157894736842182,267800.0
1990-10-15,4.75,4.000000000000008,-2.564102564102564,214000.0
1990-10-16,4.81,1.3513513513513595,0.0,162800.0
1990-10-17,5.0,1.1999999999999922,5.263157894736842,706400.0
1990-10-18,5.375,0.0,7.5,530000.0
1990-10-19,5.75,3.304347826086963,5.6985294117646985,1088600.0
1990-10-22,5.31,9.416195856873824,-6.678383128295268,223000.0
1990-10-23,5.06,4.940711462450594,-2.5048169556840225,393800.0
1990-10-24,5.19,1.156069364161842,3.8000000000000074,236400.0
1990-10-25,5.125,2.4390243902439024,-2.380952380952381,52200.0
1990-10-26,4.94,3.744939271255052,-1.1999999999999922,96200.0
1990-10-29,4.81,3.9501039501039585,-3.8000000000000074,268400.0
1990-10-30,4.875,1.3333333333333415,1.3513513513513595,50600.0
1990-10-31,4.81,5.197505197505198,-4.940711462450594,127200.0
1990-11-01,4.94,0.0,2.702702702702719,251600.0
1990-11-02,5.125,0.0,6.548856548856557,146200.0
1990-11-05,5.44,1.102941176470581,4.816955684007707,248600.0
1990-11-06,5.25,5.904761904761897,-3.4926470588235365,282600.0
1990-11-07,5.25,1.1428571428571355,1.156069364161842,266600.0
1990-11-08,5.375,0.0,3.5645472061656953,280000.0
1990-11-09,6.25,3.0400000000000063,19.047619047619047,925200.0
1990-11-12,6.31,1.030110935023778,0.9599999999999936,394800.0
1990-11-13,6.69,2.76532137518684,8.077544426494345,575200.0
1990-11-14,6.625,2.7924528301886733,-1.8518518518518516,1183400.0
1990-11-15,6.5,3.8461538461538463,0.0,347400.0
1990-11-16,6.375,1.9607843137254901,-1.9230769230769231,460800.0
1990-11-19,6.69,0.0,6.022187004754371,216600.0
1990-11-20,6.56,1.981707317073183,-1.943198804185363,100800.0
1990-11-21,6.69,2.76532137518684,2.923076923076929,737800.0
1990-11-23,6.625,3.7735849056603774,-1.8518518518518516,67800.0
1990-11-26,6.5,1.9230769230769231,-1.8867924528301887,351800.0
1990-11-27,6.56,0.9908536585365915,0.0,294400.0
1990-11-28,6.31,3.961965134706815,-2.018633540372683,287200.0
1990-11-29,6.44,1.8633540372670687,3.0400000000000063,114800.0
1990-11-30,6.56,0.9908536585365915,1.8633540372670687,257600.0
1990-12-03,6.75,0.0,0.8968609865470792,468800.0
1990-12-04,7.06,0.9206798866855581,4.592592592592587,337600.0
1990-12-05,6.75,8.29629629629629,-5.263157894736842,775400.0
1990-12-06,6.75,4.592592592592587,-4.390934844192629,530200.0
1990-12-07,6.75,2.8148148148148207,0.0,132800.0
1990-12-10,7.0,0.0,3.7037037037037033,98800.0
1990-12-11,6.44,5.7453416149068195,-5.433186490455202,1503600.0
1990-12-12,6.69,1.7937219730941585,0.9811320754717041,996800.0
1990-12-13,7.0,2.7142857142857197,4.633781763826601,320600.0
1990-12-14,7.19,0.8344923504867816,2.7142857142857197,163400.0
1990-12-17,7.44,0.0,3.477051460361613,231200.0
1990-12-18,7.0,8.928571428571429,-5.084745762711865,333000.0
1990-12-19,7.125,2.59649122807017,1.7857142857142856,546200.0
1990-12-20,7.06,2.6912181303116203,0.8571428571428517,484400.0
1990-12-21,7.75,0.0,7.788595271210008,812200.0
1990-12-24,8.625,0.7536231884057913,10.435339308578751,294400.0
1990-12-26,8.25,9.090909090909092,-7.042253521126761,451400.0
1990-12-27,8.25,0.0,0.0,274000.0
1990-12-28,8.56,1.5186915887850352,3.7575757575757636,355800.0
1990-12-31,8.69,0.0,1.5186915887850352,107000.0
1991-01-02,8.06,7.009925558312649,-6.550724637681153,335400.0
1991-01-03,8.25,3.0303030303030303,3.125,438600.0
1991-01-04,8.31,0.7821901323706317,2.276923076923083,395600.0
1991-01-07,8.25,3.0303030303030303,0.7326007326007388,319400.0
1991-01-08,8.06,3.908188585607934,-1.5873015873015754,274000.0
1991-01-09,7.81,7.23431498079386,-3.876923076923082,400600.0
1991-01-10,7.94,1.5113350125944598,0.8253968253968303,284600.0
1991-01-11,7.875,1.5873015873015872,0.0,89000.0
1991-01-14,7.69,1.5604681404421223,0.8524590163934478,493000.0
1991-01-15,8.06,1.612903225806439,3.201024327784903,563600.0
1991-01-16,8.56,0.0,4.51770451770453,411200.0
1991-01-17,8.875,2.084507042253527,0.0,865400.0
1991-01-18,8.875,1.4084507042253522,0.0,396400.0
1991-01-21,9.5,1.3157894736842104,7.042253521126761,1846400.0
1991-01-22,9.31,6.766917293233071,-2.615062761506276,1084000.0
1991-01-23,9.31,4.726100966702465,0.648648648648654,1096000.0
1991-01-24,9.5,1.999999999999995,0.6355932203389884,550600.0
1991-01-25,9.375,1.3333333333333335,0.0,382400.0
1991-01-28,9.25,0.648648648648654,0.0,118400.0
1991-01-29,9.5,0.6315789473684263,3.373231773667035,401400.0
1991-01-30,9.94,5.030181086519115,3.9748953974895294,1130600.0
1991-01-31,9.875,1.2658227848101267,1.909184726522193,516800.0
1991-02-01,9.81,1.9367991845056012,-1.3078470824949597,189800.0
1991-02-04,10.375,0.0,5.063291139240507,536600.0
1991-02-05,10.75,0.0,4.267701260911731,725000.0
1991-02-06,11.06,1.7179023508137388,3.4611786716557624,799800.0
1991-02-07,10.44,6.561302681992343,-5.6057866184448555,650000.0
1991-02-08,10.94,0.0,4.190476190476185,360800.0
1991-02-11,11.69,4.277159965782721,6.272727272727269,907600.0
1991-02-12,10.75,9.30232558139535,-8.04106073567151,911200.0
1991-02-13,10.94,1.0968921389396802,2.338634237605239,707200.0
1991-02-14,10.5,5.3333333333333375,-4.021937842778788,319000.0
1991-02-15,10.94,0.5484460694698401,4.190476190476185,325200.0
1991-02-19,10.69,2.338634237605239,-1.1100832562442275,223400.0
1991-02-20,10.25,3.6585365853658534,-3.5294117647058822,163600.0
1991-02-21,10.375,2.4096385542168677,-0.6226053639846696,258400.0
1991-02-22,10.75,4.093023255813949,3.614457831325301,752400.0
1991-02-25,10.625,2.964705882352937,-2.879341864716632,154400.0
1991-02-26,10.19,3.6310107948969677,-2.952380952380957,317000.0
1991-02-27,10.75,1.1627906976744187,5.495583905789996,242000.0
1991-02-28,11.31,1.1494252873563129,3.3820840950639948,586800.0
1991-03-01,11.19,2.234137622877569,0.0,458200.0
1991-03-04,11.69,1.0265183917878613,2.7692307692307647,252800.0
1991-03-05,12.0,0.5000000000000042,2.651839178785291,258200.0
1991-03-06,11.56,4.887543252595152,-3.6666666666666625,260400.0
1991-03-07,11.44,1.0489510489510576,-1.0380622837370328,49800.0
1991-03-08,10.81,6.382978723404251,-5.999999999999996,148600.0
1991-03-11,10.56,1.7992424242424194,-0.6117647058823483,230800.0
1991-03-12,10.375,0.6265060240963807,0.0,315000.0
1991-03-13,10.375,0.0,1.2195121951219512,445600.0
1991-03-14,10.875,2.896551724137926,3.571428571428571,483600.0
1991-03-15,10.81,2.913968547641068,0.5581395348837256,234600.0
1991-03-18,10.75,0.0,0.0,176800.0
1991-03-19,10.0,3.75,-3.0067895247332737,1943600.0
1991-03-20,9.56,4.6025104602510405,-3.8229376257545176,651400.0
1991-03-21,9.125,7.506849315068499,-5.194805194805195,1087600.0
1991-03-22,9.19,6.74646354733407,1.434878587196457,967800.0
1991-03-25,9.5,0.6315789473684263,4.10958904109589,460200.0
1991-03-26,9.75,1.282051282051282,1.9874476987447647,447800.0
1991-03-27,9.81,0.6625891946992813,-0.6582278481012608,310600.0
1991-03-28,9.81,3.211009174311921,0.6153846153846205,257400.0
1991-04-01,10.0,1.899999999999995,0.6036217303822987,269200.0
1991-04-02,10.06,0.6461232604373708,0.0,304000.0
1991-04-03,9.56,7.217573221757316,-5.5802469135802415,498400.0
1991-04-04,9.44,2.648305084745763,-2.579979360165119,605600.0
1991-04-05,9.19,3.373231773667035,-3.263157894736848,2170600.0
1991-04-08,9.125,2.73972602739726,1.3888888888888888,147200.0
1991-04-09,9.31,0.6981740064446778,1.3057671381936997,184400.0
1991-04-10,9.875,2.5316455696202533,6.0687432867883935,382400.0
1991-04-11,10.75,1.7674418604651119,6.858846918489061,520800.0
1991-04-12,10.5,5.3333333333333375,-3.4482758620689653,226600.0
1991-04-15,10.31,1.2609117361784579,0.0,207600.0
1991-04-16,10.06,2.485089463220676,-2.424830261881668,305200.0
1991-04-17,11.375,0.0,13.07157057654075,2527800.0
1991-04-18,11.31,1.679929266136158,1.0723860589812422,455000.0
1991-04-19,11.31,0.0,0.5333333333333378,690400.0
1991-04-22,11.31,0.0,0.5333333333333378,383200.0
1991-04-23,11.5,1.0869565217391304,0.0,658600.0
1991-04-24,11.19,3.8873994638069753,-2.695652173913048,601600.0
1991-04-25,10.06,10.586481113320074,-9.573033707865164,1215000.0
1991-04-26,9.81,1.9367991845056012,-0.6582278481012608,497800.0
1991-04-29,8.81,14.926220204313273,-12.425447316103378,434200.0
1991-04-30,9.56,0.0,11.682242990654206,854000.0
1991-05-01,9.56,0.0,0.0,616800.0
1991-05-02,8.75,12.114285714285721,-9.090909090909092,747400.0
1991-05-03,8.81,3.5754824063564077,-0.7323943661971775,519400.0
1991-05-06,8.125,8.430769230769238,-7.775255391600459,565200.0
1991-05-07,8.19,4.51770451770453,0.0,737000.0
1991-05-08,8.25,2.303030303030297,2.3573200992555767,220800.0
1991-05-09,8.625,0.7536231884057913,4.545454545454546,548200.0
1991-05-10,8.75,5.714285714285714,-0.6810442678774177,918600.0
1991-05-13,8.75,0.6857142857142914,-0.6810442678774177,164200.0
1991-05-14,8.69,0.6904487917146203,0.7536231884057913,130400.0
1991-05-15,7.875,7.936507936507936,-7.352941176470589,2068600.0
1991-05-16,7.31,8.618331053351584,-7.934508816120917,2838000.0
1991-05-17,7.5,1.6666666666666667,2.599179206566353,844600.0
1991-05-20,7.5,4.133333333333328,-0.7936507936507886,474600.0
1991-05-21,7.69,4.031209362808838,1.71957671957673,359600.0
1991-05-22,8.0,1.5625,0.0,107600.0
1991-05-23,7.875,3.1746031746031744,-1.5625,113400.0
1991-05-24,7.94,0.0,2.4516129032258114,6400.0
1991-05-28,8.375,1.4925373134328357,5.478589420654907,256400.0
1991-05-29,8.75,1.4285714285714286,2.219626168224293,435200.0
1991-05-30,8.69,2.1288837744534006,-1.3620885357548354,33800.0
1991-05-31,8.94,0.0,2.8768699654775607,120400.0
1991-06-03,9.06,2.0971302428256013,1.342281879194642,243600.0
1991-06-04,8.875,2.8169014084507045,-2.73972602739726,57600.0
1991-06-05,8.5,5.176470588235288,-4.921700223713641,116200.0
1991-06-06,8.375,0.7761194029850687,0.0,317800.0
1991-06-07,8.19,4.51770451770453,-0.7272727272727333,369000.0
1991-06-10,8.25,1.5151515151515151,-0.7220216606498254,157400.0
1991-06-11,8.69,0.0,4.5728038507821775,441200.0
1991-06-12,8.875,1.4084507042253522,4.411764705882353,660200.0
1991-06-13,8.875,2.084507042253527,0.0,118800.0
1991-06-14,9.25,2.0540540540540486,4.225352112676056,350600.0
1991-06-17,9.44,0.6355932203389884,1.3963480128893555,278400.0
1991-06-18,9.0,4.888888888888884,-4.0,255400.0
1991-06-19,8.94,0.0,1.4755959137343815,123600.0
1991-06-20,8.5,3.647058823529418,-2.857142857142857,1645000.0
1991-06-21,8.56,0.7593457943925176,1.4218009478673106,180800.0
1991-06-24,7.75,10.451612903225813,-9.462616822429911,389800.0
1991-06-25,8.0,1.5625,2.4327784891165223,285800.0
1991-06-26,7.69,4.811443433029909,-4.590570719602979,371200.0
1991-06-27,7.75,0.0,0.0,673400.0
1991-06-28,8.375,0.7761194029850687,8.064516129032258,303600.0
1991-07-01,9.0,1.3888888888888888,4.3478260869565215,288600.0
1991-07-02,8.56,5.841121495327103,-5.518763796909492,244400.0
1991-07-03,8.44,1.4218009478673106,-1.4018691588785164,197800.0
1991-07-05,8.5,0.7058823529411823,1.4925373134328357,9800.0
1991-07-08,9.56,0.0,12.470588235294123,561400.0
1991-07-09,9.69,0.6191950464396336,1.999999999999995,600200.0
1991-07-10,9.5,3.263157894736848,-1.9607843137254852,267800.0
1991-07-11,10.0,0.0,5.263157894736842,267000.0
1991-07-12,10.125,3.1111111111111063,1.25,491400.0
1991-07-15,10.0,1.899999999999995,-1.8645731108930277,164000.0
1991-07-16,9.75,3.8461538461538463,-3.7037037037037033,127400.0
1991-07-17,9.75,0.0,2.631578947368421,230400.0
1991-07-18,10.06,3.1312127236580465,4.519480519480525,292600.0
1991-07-19,10.125,0.6419753086419704,0.0,547400.0
1991-07-22,10.31,1.8428709990300631,1.1776251226692935,1328600.0
1991-07-23,9.69,6.3983488132095045,-5.463414634146346,435600.0
1991-07-24,9.44,3.283898305084751,-1.255230125523023,202400.0
1991-07-25,9.44,1.2711864406779767,0.0,126200.0
1991-07-26,9.25,2.7027027027027026,-2.0127118644067745,193000.0
1991-07-29,8.81,4.994324631101016,-4.13492927094667,411400.0
1991-07-30,9.25,1.3513513513513513,4.994324631101016,434600.0
1991-07-31,9.31,1.3963480128893555,-1.3771186440677863,514000.0
1991-08-01,9.56,0.0,2.685284640171858,538000.0
1991-08-02,9.81,1.3251783893985627,1.9220779220779274,469800.0
1991-08-05,9.75,1.9487179487179436,0.0,72400.0
1991-08-06,10.125,1.8271604938271655,2.5316455696202533,409600.0
1991-08-07,10.31,0.6304558680892289,0.0,244600.0
1991-08-08,10.06,2.485089463220676,-2.424830261881668,132800.0
1991-08-09,9.69,2.579979360165119,-1.2232415902140774,531200.0
1991-08-12,9.625,1.2987012987012987,-0.6707946336429258,192200.0
1991-08-13,9.94,0.0,1.9487179487179436,337200.0
1991-08-14,10.625,0.0,6.891348088531192,1644200.0
1991-08-15,10.5,1.1904761904761905,0.0,738600.0
1991-08-16,10.44,2.3946360153256707,-0.5714285714285762,538400.0
1991-08-19,9.875,5.063291139240507,0.0,1520600.0
1991-08-20,10.06,0.0,1.8734177215189922,904000.0
1991-08-21,10.81,0.6012950971322804,4.849660523763336,1560400.0
1991-08-22,11.06,1.1754068716093942,0.54545454545455,1140200.0
1991-08-23,10.875,2.2988505747126435,-1.1363636363636365,674800.0
1991-08-26,10.94,0.5484460694698401,0.5977011494252827,243800.0
1991-08-27,11.0,0.54545454545455,1.1494252873563218,128200.0
1991-08-28,11.56,1.1245674740484344,5.66727605118831,355800.0
1991-08-29,11.31,4.420866489832006,-3.250641573994859,277200.0
1991-08-30,10.625,4.705882352941177,-4.49438202247191,1201400.0
1991-09-03,10.31,4.849660523763336,-4.093023255813949,565200.0
1991-09-04,9.875,3.79746835443038,-3.6585365853658534,758600.0
1991-09-05,10.125,1.8271604938271655,3.8461538461538463,1321400.0
1991-09-06,9.625,6.493506493506493,-5.544651619234539,404200.0
1991-09-09,9.75,1.9487179487179436,0.6191950464396336,366600.0
1991-09-10,9.56,3.2949790794979026,-3.189873417721514,663000.0
1991-09-11,9.625,0.6753246753246701,-0.6707946336429258,394600.0
1991-09-12,9.875,0.6582278481012608,1.909184726522193,705600.0
1991-09-13,9.5,3.9473684210526314,-3.79746835443038,615600.0
1991-09-16,9.0,5.555555555555555,-4.661016949152538,348800.0
1991-09-17,8.81,3.5754824063564077,-3.4520547945205426,161000.0
1991-09-18,8.94,1.342281879194642,1.4755959137343815,202600.0
1991-09-19,9.06,0.7174392935982284,0.6666666666666722,462600.0
1991-09-20,9.5,0.0,5.555555555555555,193200.0
1991-09-23,9.44,1.2711864406779767,0.0,91200.0
1991-09-24,10.25,0.5853658536585414,7.217573221757316,314000.0
1991-09-25,9.94,4.376257545271635,-4.1927710843373545,424600.0
1991-09-26,9.875,1.2658227848101267,-0.6539235412474799,117400.0
1991-09-27,9.69,2.579979360165119,-1.2232415902140774,194800.0
1991-09-30,9.375,3.359999999999995,-3.250773993808045,229600.0
1991-10-01,9.75,1.282051282051282,1.2987012987012987,357600.0
1991-10-02,9.125,6.8493150684931505,-5.194805194805195,517800.0
1991-10-03,8.0,10.125000000000007,-9.194097616345069,3844000.0
1991-10-04,8.31,1.5643802647412635,3.875000000000006,1096800.0
1991-10-07,8.5,0.7058823529411823,2.2864019253910888,509800.0
1991-10-08,8.625,1.4492753623188406,2.1919431279620913,832600.0
1991-10-09,8.56,2.9205607476635516,-2.837684449489217,282400.0
1991-10-10,9.19,0.0,5.753739930955121,366200.0
1991-10-11,9.19,3.373231773667035,-1.2889366272825025,306200.0
1991-10-14,9.19,0.6528835690968499,0.0,108600.0
1991-10-15,9.56,1.359832635983253,2.685284640171858,296200.0
1991-10-16,10.06,1.8886679920477087,3.1794871794871846,778200.0
1991-10-17,9.375,4.640000000000005,-3.250773993808045,1360200.0
1991-10-18,9.25,2.0540540540540486,-2.0127118644067745,257000.0
1991-10-21,9.19,1.3057671381936997,0.0,112400.0
1991-10-22,9.75,0.6153846153846205,4.0,520200.0
1991-10-23,9.56,1.359832635983253,0.0,194600.0
1991-10-24,8.875,8.450704225352112,-6.578947368421052,333600.0
1991-10-25,8.69,2.1288837744534006,-1.3620885357548354,287400.0
1991-10-28,9.0,2.111111111111106,3.567318757192181,211000.0
1991-10-29,9.44,0.6355932203389884,4.888888888888884,291600.0
1991-10-30,9.625,1.9220779220779274,1.3157894736842104,281400.0
1991-10-31,9.69,1.2383900928792673,-1.2232415902140774,77600.0
1991-11-01,9.875,3.189873417721514,0.6625891946992813,255200.0
1991-11-04,9.75,1.9487179487179436,-1.9114688128772588,141800.0
1991-11-05,9.56,3.9748953974895294,-1.9487179487179436,292200.0
1991-11-06,8.625,8.695652173913043,-8.0,1311800.0
1991-11-07,8.875,2.084507042253527,1.4285714285714286,390800.0
1991-11-08,9.19,2.0130576713819424,0.7123287671232822,389800.0
1991-11-11,9.125,1.36986301369863,-1.3513513513513513,351000.0
1991-11-12,9.19,2.0130576713819424,-0.648648648648654,272800.0
1991-11-13,9.0,0.6666666666666722,-0.6622516556291446,275800.0
1991-11-14,8.56,5.140186915887844,-4.888888888888884,240800.0
1991-11-15,8.31,3.0084235860409145,-2.235294117647053,378400.0
1991-11-18,8.06,3.908188585607934,-0.7999999999999939,772600.0
1991-11-19,7.875,3.999999999999994,-3.84615384615384,512400.0
1991-11-20,7.75,2.4516129032258114,-1.5873015873015872,432600.0
1991-11-21,8.31,0.0,6.402048655569794,753400.0
1991-11-22,7.94,4.6599496221662475,-3.052503052503042,616600.0
1991-11-25,7.56,5.820105820105825,-4.000000000000005,598000.0
1991-11-26,6.44,8.695652173913036,-7.999999999999995,2477600.0
1991-11-27,6.69,0.8968609865470792,3.881987577639751,293800.0
1991-11-29,6.81,0.0,3.8109756097560976,211400.0
1991-12-02,6.5,3.8461538461538463,-1.8867924528301887,321400.0
1991-12-03,6.5,0.9230769230769171,-0.9146341463414575,476400.0
1991-12-04,6.375,1.9607843137254901,-1.9230769230769231,222800.0
1991-12-05,6.375,0.0,1.030110935023778,134000.0
